Category	ID	Name	PValue	QValueFDRBY	QValueFDRBH	QValueBonferroni	TotalGenes	GenesInTerm	GenesInQuery	GenesInTermInQuery	Source	URL	Genes
GeneOntologyBiologicalProcess	GO:0007155	cell adhesion	1.19518783598427e-27	2.11166575134101e-23	2.22454335972572e-24	8.89817343890287e-24	20720	1742	577	133	 	 	CLDN18|ERBB2|CDSN|MUC21|CEACAM5|CEACAM7|TRIM29|SVEP1|PGM5|S100A8|S100A9|SLIT2|ITGBL1|FAT2|MYL9|PIK3CA|LRFN5|LGALS7B|MAD1L1|PKP1|CCL2|AKT1|CCL21|USH2A|LAMB4|SFRP1|SFRP2|COL12A1|COL17A1|FN1|RHOD|ABI3BP|ANXA1|FAT3|WNT7B|AGR2|OLFM4|CXCL13|APC|XBP1|SORBS1|CLDN3|CLDN7|LRRC4C|APOD|ADAM32|LY6D|RADIL|CELSR1|IGF1|CLCA2|AOC3|CSTA|LYPD3|SMARCA4|EGFLAM|IGSF9B|ATM|FUT3|IL1A|IL1B|IL1RN|MUC1|TJP3|BOC|SOX9|CYP1B1|RELN|MYLK|TNFSF9|ADAM23|CDHR2|ABCA12|SPTA1|PKD1L1|SRC|LAMA1|CEACAM6|IL20RB|CDHR5|SMOC2|DCC|PCDH17|STAT5A|FGL2|ITPKB|MAGI2|FREM2|BRAF|PTPRZ1|VNN1|GLI2|CRNN|PXN|SDK1|NOTCH1|TBCD|SPINK5|VWC2|DSC2|DSC3|RASA1|DSCAM|DSG1|DSG3|KIF26B|MFSD2B|LAMA5|MUC16|PCDHA12|AGR3|CAV1|ZMIZ1|DLL1|ADAM12|CLDN10|CLDN2|LGALS4|LGALS7|TFRC|HHLA2|THBS4|HMCN1|EGFR|SERPINE1|GREM1|LYN|CDH1|CDH3|CDH4|TNXB|CDH17|MSLN
GeneOntologyBiologicalProcess	GO:0043588	skin development	7.4660939548351e-27	1.05529152329338e-22	1.11170138987495e-23	5.55850694937473e-23	20720	387	577	59	 	 	CDSN|EREG|PDGFA|TRPS1|S100A7|KRT6C|AKT1|KLK5|FOXE1|FOXN1|FRAS1|ANXA1|FA2H|APC|AQP3|CELSR1|TP63|SLITRK5|CSTA|AKR1C3|SMARCA4|SMO|GRHL3|IL1A|SOX9|CNFN|SPRR1A|ABCA12|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|GATA6|SCEL|AKR1C2|ST14|IVL|GJB3|GLI2|NGFR|NOTCH1|SFN|SPINK5|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|KRT17|LAMA5|DLL1|TGM1|TGM3|OVOL1|EGFR|CDH3
GeneOntologyBiologicalProcess	GO:0009913	epidermal cell differentiation	4.1012515161369e-26	4.83074548536246e-22	5.08896958960654e-23	3.05338175376392e-22	20720	331	577	54	 	 	CDSN|EREG|SVEP1|S100A7|KRT6C|KLK5|USH2A|FOXN1|SFRP4|ANXA1|FA2H|AQP3|TP63|CSTA|AKR1C3|SMARCA4|IL1A|CNFN|SPRR1A|ABCA12|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|GATA6|SCEL|PTCH1|AKR1C2|ST14|IRX4|IVL|SULT2B1|GLI2|KCNMA1|NOTCH1|SFN|SPINK5|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|KRT17|SLC44A4|DLL1|USH1C|TGM1|TGM3|OVOL1|LRP5|CDH3
GeneOntologyBiologicalProcess	GO:0009887	animal organ morphogenesis	2.66340522345837e-25	2.68898395142245e-21	2.83272169837822e-22	1.98290518886476e-21	20720	1729	577	128	 	 	SPRY2|ERBB2|CDSN|ERBB4|CDX1|EREG|CEACAM5|GCNT3|RNLS|PDGFA|SPEF2|CFTR|LRRK2|CEACAM7|ACTG2|MECOM|HMGCS2|FOXN3|ZFPM1|TTN|HOXA3|HOXA13|SLIT2|HOXB6|SERPINB5|HOXC4|MGP|HOXD8|CCL2|ALDH1A1|KLK5|USH2A|FOXG1|FOXE1|VHL|PAPPA2|FOXN1|LAMB4|RBM15|FRAS1|COL10A1|COL11A1|SFRP1|SFRP2|SFRP4|MAGED1|FN1|FAT3|WNT7B|CEP290|APC|XBP1|DUOX2|CP|POU4F1|CLDN7|SKI|AQP3|AREG|CELSR1|IGF1|TP63|NR5A2|ANKRD11|SMARCA4|PRKAR1B|KIAA1755|SMO|EGFLAM|GRHL3|SOX9|MYH11|MYLK|HDAC4|ABCA12|GJB6|SRC|LAMA1|GATA4|PDX1|GATA6|CEACAM6|PTCH1|PTHLH|PDCD4|IRX4|PCDH17|STAT5A|MAGI2|PROM1|GPC3|BRAF|REEP6|FZD5|GLI2|NGFR|SDK1|NOTCH1|TBCD|CCDC40|HNF1A|HNF1B|KRT13|DSCAM|KIF26B|NTRK2|LAMA5|CAV1|ZMIZ1|SLC44A4|DLL1|USH1C|RSPO3|TGM1|KMT2D|EGFR|DHRS9|SERPINE1|LRP2|LRP5|ELN|LTF|PAX7|GREM1|CSMD1|CDH1|CDH4|TP53
GeneOntologyBiologicalProcess	GO:0035295	tube development	5.52402478114375e-24	4.87994170819767e-20	5.1407955619519e-21	4.11263644956152e-20	20720	1880	577	132	 	 	CDKN1A|CLDN18|SPRY2|ERBB2|CDX1|EREG|CEACAM5|DDAH1|PDGFA|CFTR|CEACAM7|MECOM|HMGCS2|ZFPM1|SSBP3|FOXA3|RYR3|HOXA3|S100A7|CKMT1B|HOXA13|TBC1D32|SLIT2|COLEC12|MGP|PIK3CA|CCL2|AKT1|ALDH1A1|FOXE1|VHL|PAPPA2|FOXN1|RBM15|SFRP1|SFRP2|DEAF1|MAGED1|FN1|ANPEP|RASA3|ANXA1|WNT7B|AGR2|CEP290|CXCL13|APC|XBP1|CP|CLDN7|APOD|SKI|SLC2A1|AREG|CELSR1|IGF1|TP63|HSPB6|NR5A2|SMARCA4|SMO|GRHL3|IL1A|IL1B|HSPB7|SOX9|SOX15|CYP1B1|RELN|MYH11|GIPC2|MYLK|ABCA12|SRC|LAMA1|GATA4|PDX1|GATA6|CEACAM6|SMOC2|PTCH1|PTGIS|ZEB2|PTHLH|ST14|PTK6|PROM1|GJB1|GJB2|GJB5|GPC3|NFE2L2|SUPT6H|FZD5|GLI2|NGFR|PXN|C3|NOTCH1|CCDC40|SPINK5|FGFBP1|HNF1B|RASA1|KIF26B|NTRK2|LAMA5|AGR3|REG1A|SALL4|CAV1|ZMIZ1|LCN2|DLL1|ADAM12|GSDMC|CCNB1|CCDC88C|RSPO3|THBS4|EFNA3|EGFR|DHRS9|EIF4G1|SERPINE1|LRP2|LRP5|PAX7|GREM1|CSMD1|CDH1|TP53
GeneOntologyBiologicalProcess	GO:0048729	tissue morphogenesis	1.56364092095155e-23	1.22784492975608e-19	1.29347851738714e-20	1.16413066564843e-19	20720	1132	577	97	 	 	SPRY2|ERBB4|CEACAM5|GCNT3|PDGFA|CEACAM7|ACTG2|ZFPM1|FOXA3|TTN|HOXA13|SLIT2|SERPINB5|MGP|ALDH1A1|FOXE1|FOXN1|RBM15|FRAS1|COL11A1|SFRP1|SFRP2|DEAF1|MAGED1|FN1|RASA3|FAT3|WNT7B|CEP290|APC|POU4F1|SKI|AREG|CELSR1|IGF1|TP63|SMARCA4|KIAA1755|SMO|GRHL3|SDCBP2|G6PD|HSPB7|TNIK|SOX9|SOX15|MYH11|MYLK|ABCA12|SRC|LAMA1|GATA4|PDX1|GATA6|CEACAM6|PTCH1|ZEB2|PTHLH|ST14|STAT5A|MAGI2|FREM2|GPC3|FZD5|GLI2|NGFR|PXN|NOTCH1|CCDC40|KRT6A|KRT6B|HNF1A|TRIM15|HNF1B|KRT16|KRT17|DSC2|DSC3|KIF26B|LAMA5|SALL4|LCN2|DLL1|CCDC88C|RSPO3|TGM3|KMT2D|EGFR|RP1L1|DHRS9|LRP2|LRP5|PAX7|GREM1|CSMD1|CDH1|TP53
GeneOntologyBiologicalProcess	GO:0030216	keratinocyte differentiation	1.75264573055928e-21	1.23863441445025e-17	1.30484474640139e-18	1.30484474640139e-17	20720	195	577	38	 	 	CDSN|EREG|S100A7|KRT6C|KLK5|FOXN1|ANXA1|AQP3|TP63|CSTA|AKR1C3|SMARCA4|IL1A|CNFN|SPRR1A|ABCA12|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|SCEL|AKR1C2|ST14|IVL|NOTCH1|SFN|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT14|KRT16|KRT17|TGM1|TGM3|CDH3
GeneOntologyBiologicalProcess	GO:0002009	morphogenesis of an epithelium	2.31663780922599e-21	1.4883821674396e-17	1.56794258997159e-18	1.72473684896875e-17	20720	966	577	85	 	 	SPRY2|ERBB4|CEACAM5|PDGFA|CEACAM7|ZFPM1|HOXA13|SLIT2|SERPINB5|MGP|ALDH1A1|FOXE1|FOXN1|RBM15|FRAS1|SFRP1|SFRP2|DEAF1|MAGED1|FN1|RASA3|WNT7B|CEP290|APC|SKI|AREG|CELSR1|IGF1|TP63|SMARCA4|SMO|GRHL3|SDCBP2|G6PD|HSPB7|TNIK|SOX9|SOX15|MYH11|ABCA12|SRC|LAMA1|GATA4|PDX1|GATA6|CEACAM6|PTCH1|ZEB2|PTHLH|ST14|STAT5A|MAGI2|FREM2|GPC3|FZD5|GLI2|NGFR|PXN|NOTCH1|CCDC40|KRT6A|KRT6B|HNF1B|KRT16|KRT17|DSC2|DSC3|KIF26B|LAMA5|SALL4|LCN2|DLL1|CCDC88C|RSPO3|TGM3|KMT2D|EGFR|RP1L1|DHRS9|LRP2|LRP5|GREM1|CSMD1|CDH1|TP53
GeneOntologyBiologicalProcess	GO:0098609	cell-cell adhesion	5.28119808780049e-20	3.11028520435364e-16	3.27654331363955e-17	3.93185197636746e-16	20720	1118	577	90	 	 	CLDN18|ERBB2|CDSN|MUC21|CEACAM5|CEACAM7|TRIM29|SVEP1|S100A8|S100A9|SLIT2|FAT2|MYL9|PIK3CA|LRFN5|LGALS7B|MAD1L1|PKP1|CCL2|AKT1|CCL21|FN1|ANXA1|FAT3|WNT7B|CXCL13|XBP1|CLDN3|CLDN7|LRRC4C|CELSR1|IGF1|CSTA|SMARCA4|IGSF9B|FUT3|IL1A|IL1B|IL1RN|TJP3|BOC|SOX9|CYP1B1|MYLK|TNFSF9|CDHR2|ABCA12|SPTA1|PKD1L1|SRC|CEACAM6|IL20RB|CDHR5|DCC|PCDH17|STAT5A|FGL2|ITPKB|MAGI2|FREM2|VNN1|GLI2|CRNN|SDK1|NOTCH1|DSC2|DSC3|DSCAM|DSG1|DSG3|KIF26B|MFSD2B|LAMA5|PCDHA12|CAV1|ZMIZ1|CLDN10|CLDN2|LGALS7|TFRC|HHLA2|THBS4|HMCN1|EGFR|LYN|CDH1|CDH3|CDH4|TNXB|CDH17
GeneOntologyBiologicalProcess	GO:0040007	growth	3.41226267477104e-19	1.85501790737593e-15	1.95417658566696e-16	2.54042956136704e-15	20720	1528	577	107	 	 	CDKN1A|SPRY2|ERBB2|ERBB4|EREG|CEACAM5|MAP2|CEACAM7|EVC|HNF4A|TTN|SH3BP4|S100A8|S100A9|SLIT2|PIK3CA|TMPRSS11D|AKT1|FOXE1|PAPPA2|VIL1|LRP12|COL10A1|SFRP1|SORBS2|SFRP2|FN1|ANXA1|GDF15|WNT7B|AGR2|APC|XBP1|DUOX2|RICTOR|CLDN3|APOD|SKI|CRABP2|AREG|SLC6A3|IGF1|ANKRD11|SMARCA4|SMO|ATM|IL1B|RIMS2|SDCBP2|G6PD|SOX9|SOX15|KLK6|CDHR2|SRC|GATA4|GATA6|CEACAM6|DCC|PTCH1|ZEB2|PTHLH|PCDH17|STAT5A|PTK6|MAGI2|GPC3|GLI2|C3|DMBT1|NOTCH1|SFN|KRT4|KRT5|KRT6A|KRT6B|KRT7|HNF1B|KRT13|KRT14|KRT15|KRT16|KRT17|DSCAM|KIF26B|AGR3|REG1A|SALL4|CAV1|ZMIZ1|SLC44A4|DLL1|CCNB1|TFRC|SGK2|KMT2D|EGFR|BNIPL|EIF4G1|SERPINE1|CDA|CDK11B|PAX7|GREM1|CDH1|CDH4|TP53
GeneOntologyBiologicalProcess	GO:0048732	gland development	2.34725183404384e-18	1.18489714897667e-14	1.24823499317545e-15	1.74752899044564e-14	20720	851	577	74	 	 	ERBB2|ERBB4|CDX1|CEACAM5|PDGFA|CFTR|CEACAM7|HMGCS2|FOXA3|HNF4A|ABCB1|HOXA3|HOXA13|SLIT2|SERPINB5|NDRG1|PIK3CA|MAD1L1|CCL2|AKT1|ALDH1A1|CCL21|FOXE1|FOXN1|RBM15|SFRP1|SFRP4|DEAF1|FN1|ANXA1|FA2H|WNT7B|APC|XBP1|DUOX2|CP|AREG|SLC6A3|IGF1|TP63|NR5A2|SMARCA4|SMO|ATM|SOX9|CYP1B1|SRC|LAMA1|GATA4|PDX1|GATA6|CEACAM6|PTCH1|ZEB2|PTHLH|STAT5A|BRAF|FZD5|GLI2|ATP2C2|NOTCH1|CCDC40|HNF1A|HNF1B|LAMA5|REG1A|CAV1|DLL1|TG|EGFR|DHRS9|LRP5|CSMD1|CDH1
GeneOntologyBiologicalProcess	GO:0035239	tube morphogenesis	4.52825514608193e-18	2.13348028204905e-14	2.24752397083866e-15	3.37128595625799e-14	20720	1467	577	102	 	 	SPRY2|ERBB2|CDX1|EREG|CEACAM5|DDAH1|PDGFA|CEACAM7|MECOM|ZFPM1|HOXA3|S100A7|HOXA13|SLIT2|COLEC12|MGP|PIK3CA|CCL2|AKT1|VHL|PAPPA2|FOXN1|RBM15|SFRP1|SFRP2|DEAF1|MAGED1|FN1|ANPEP|RASA3|ANXA1|WNT7B|AGR2|CEP290|CXCL13|APC|XBP1|CLDN7|APOD|SKI|SLC2A1|AREG|CELSR1|IGF1|TP63|HSPB6|SMARCA4|SMO|GRHL3|IL1A|IL1B|SOX9|CYP1B1|MYH11|GIPC2|MYLK|SRC|LAMA1|GATA4|GATA6|CEACAM6|SMOC2|PTCH1|PTGIS|ZEB2|PTHLH|ST14|GPC3|NFE2L2|FZD5|GLI2|NGFR|PXN|C3|NOTCH1|CCDC40|SPINK5|FGFBP1|HNF1B|RASA1|KIF26B|NTRK2|LAMA5|SALL4|CAV1|ZMIZ1|LCN2|DLL1|ADAM12|CCDC88C|RSPO3|THBS4|EFNA3|EGFR|DHRS9|SERPINE1|LRP2|LRP5|GREM1|CSMD1|CDH1|TP53
GeneOntologyBiologicalProcess	GO:0072359	circulatory system development	1.67509849745598e-17	7.3092437787067e-14	7.69995426701066e-15	1.24711083135597e-13	20720	1977	577	122	 	 	CDKN1A|SPRY2|ERBB2|ERBB4|EREG|CEACAM5|DDAH1|RNLS|PDGFA|CFTR|CEACAM7|MECOM|ZFPM1|TTN|ADCY5|SVEP1|HOXA3|S100A7|HOXA13|TBC1D32|SLIT2|COLEC12|PIK3CA|CCL2|AKT1|EEF2K|PLN|VHL|PAPPA2|FOXN1|RBM15|COL11A1|SFRP1|SORBS2|SFRP2|FN1|ANK2|ANPEP|ABI3BP|RASA3|ANXA1|WNT7B|CEP290|CXCL13|APC|XBP1|POU4F1|MUC13|APOD|PPFIA3|SKI|SLC2A1|CELSR1|IGF1|HSPB6|SLITRK5|SMARCA4|SMO|ATM|IL1A|IL1B|G6PD|HSPB7|SOX9|CYP1B1|MYH11|GIPC2|MYLK|GJB6|PKD1L1|LAMA1|GATA4|GATA6|CEACAM6|SMOC2|PTCH1|PTGIS|PTHLH|PDCD4|IRX4|FREM2|GPC3|NFE2L2|SUPT6H|FZD5|GLI2|NGFR|PXN|C3|DNAH5|NOTCH1|CCDC40|SPINK5|FGFBP1|CAD|DSC2|DSC3|RASA1|DYNC2H1|SYNE1|NTRK2|JPH2|CASP7|SALL4|CAV1|ZMIZ1|DLL1|ADAM12|CCNB1|FOSL1|RSPO3|THBS4|KMT2D|EFNA3|EGFR|DHRS9|SERPINE1|LRP2|LRP5|ELN|GREM1|TP53
GeneOntologyBiologicalProcess	GO:0031424	keratinization	1.758216555261e-17	7.3092437787067e-14	7.69995426701066e-15	1.30899222539181e-13	20720	89	577	24	 	 	CDSN|KRT6C|KLK5|IL1A|CNFN|SPRR1A|ABCA12|SPRR1B|SPRR2A|SPRR2D|SPRR2E|SPRR3|IVL|SFN|KRT4|KRT5|KRT6A|KRT6B|KRT7|KRT16|KRT17|TGM1|TGM3|CDH3
GeneOntologyBiologicalProcess	GO:0048565	digestive tract development	5.75895437616373e-17	2.26110190540617e-13	2.38196751836328e-14	4.2875415330539e-13	20720	261	577	38	 	 	CDKN1A|CLDN18|CDX1|PDGFA|HMGCS2|CKMT1B|HOXA13|ALDH1A1|FOXE1|SFRP1|SFRP2|AGR2|APC|TP63|NR5A2|SMO|HSPB7|SOX9|RELN|MYH11|SRC|GATA4|PDX1|GATA6|PTK6|FZD5|GLI2|NOTCH1|CCDC40|HNF1B|AGR3|REG1A|DLL1|GSDMC|CCNB1|EGFR|DHRS9|CDH1
GeneOntologyBiologicalProcess	GO:0022612	gland morphogenesis	1.79037092822952e-16	6.65945087196126e-13	7.01542713719409e-14	1.33293115606688e-12	20720	201	577	33	 	 	ERBB2|CEACAM5|PDGFA|CEACAM7|HOXA13|SLIT2|SERPINB5|CCL2|SFRP1|SFRP4|XBP1|DUOX2|CP|AREG|IGF1|TP63|SMO|SOX9|SRC|LAMA1|CEACAM6|PTCH1|PTHLH|STAT5A|GLI2|NOTCH1|HNF1B|LAMA5|CAV1|EGFR|LRP5|CSMD1|CDH1
GeneOntologyBiologicalProcess	GO:0033993	response to lipid	4.06034501001765e-16	1.43476886864761e-12	1.51146342997907e-13	3.02292685995814e-12	20720	1567	577	102	 	 	CDKN1A|TPO|ERBB2|ERBB4|PDGFA|MAP2|CES1|CFTR|S100A14|HMGCS2|HNF4A|ADCY5|FABP5|ABCB1|S100A7|S100A8|S100A9|HOXA13|SLIT2|MGP|PIK3CA|CCL2|AKT1|ALDH1A1|MMP3|CCL20|HSD17B2|CCL21|PLN|VHL|SFRP1|SFRP4|FN1|ANXA1|WNT7B|CXCL13|XBP1|SI|POU4F1|AQP3|AREG|SLC9A3|IGF1|TP63|PRKAA2|SLPI|AKR1C3|SMARCA4|SMO|ATM|IL1A|IL1B|IL1RN|MUC1|MUC2|ACSL5|SOX9|CYP1B1|RELN|GBP6|CYP3A5|SPRR2A|SPRR2E|GJB6|SRC|GATA4|PDX1|GATA6|PTCH1|AKR1C2|PDCD4|CES2|PTK6|NEFL|GJB2|GJB3|SULT2B1|NFE2L2|KCNMA1|KCNMB1|NGFR|C3|NOTCH1|KRT13|DSG1|NTRK2|CAV1|ZMIZ1|LCN2|CCNB1|TFRC|FOSL1|TG|KMT2D|EGFR|P2RY2|SERPINE1|LRP2|ELN|LTF|LYN|TP53
GeneOntologyBiologicalProcess	GO:0055123	digestive system development	6.83507943804334e-16	2.30024065354587e-12	2.42319840077298e-13	5.08871664162326e-12	20720	311	577	40	 	 	CDKN1A|CLDN18|CDX1|PDGFA|HMGCS2|CKMT1B|HOXA13|ALDH1A1|FOXE1|SFRP1|SFRP2|AGR2|APC|XBP1|IGF1|TP63|NR5A2|SMO|HSPB7|SOX9|RELN|MYH11|SRC|GATA4|PDX1|GATA6|PTK6|FZD5|GLI2|NOTCH1|CCDC40|HNF1B|AGR3|REG1A|DLL1|GSDMC|CCNB1|EGFR|DHRS9|CDH1
GeneOntologyBiologicalProcess	GO:0034330	cell junction organization	2.53710863770213e-15	7.80896973066424e-12	8.22639271845773e-13	1.88887738076924e-11	20720	904	577	71	 	 	CLDN18|ERBB2|ERBB4|CEACAM5|LRRK2|CEACAM7|HNF4A|SVEP1|NDRG1|LRFN5|CGN|PKP1|EEF2K|VHL|SFRP1|SORBS2|COL17A1|FN1|ANK2|RHOD|WNT7B|PPP1R9A|APC|NBEA|POU4F1|SORBS1|CLDN3|CLDN7|LRRC4C|MUC13|APOD|PPFIA3|SLITRK5|IGSF9B|IL1B|RIMS2|SDCBP2|TJP3|RELN|MYLK|GJB6|SRC|CEACAM6|PCDH17|ITPKA|MAGI2|NEFL|GJB1|GJB2|FZD5|PXN|C3|SDK1|TBCD|DSC2|DSC3|DSCAM|DSG1|NTRK2|PCLO|CAV1|USH1C|CLDN10|CLDN2|LGI2|EIF4G1|KLK8|LRP5|GREM1|CDH1|TNS1
GeneOntologyBiologicalProcess	GO:2000026	regulation of multicellular organismal development	2.54139734754235e-15	7.80896973066424e-12	8.22639271845773e-13	1.89207032524528e-11	20720	1908	577	114	 	 	CLDN18|SPRY2|ERBB2|ERBB4|EREG|CEACAM5|DDAH1|MAP2|CFTR|TRPS1|CEACAM7|PGLYRP3|ZFPM1|FOXA3|HNF4A|FANCA|SLIT2|NDRG1|MGP|CCL2|AKT1|EEF2K|CCL20|CCL21|USH2A|FOXG1|VHL|FOXN1|RBM15|SFRP1|SFRP2|SFRP4|FN1|ANXA1|WNT7B|CXCL13|APC|XBP1|POU4F1|SKI|HES2|CRABP2|AQP3|IGF1|TP63|HSPB6|SLITRK5|SMARCA4|SMO|IL1A|IL1B|G6PD|TNIK|SOX9|SOX15|CYP1B1|RELN|MYH11|TNFSF9|ABCA12|LAMA1|GATA4|GATA6|CEACAM6|SMOC2|DCC|PTCH1|PTGIS|ZEB2|PTHLH|STAT5A|ITPKA|FGL2|ITPKB|PROM1|NEFL|TTBK1|BRAF|SULT2B1|PTPRZ1|NFE2L2|VNN1|GLI2|NGFR|PXN|C3|DMBT1|NOTCH1|SFN|SPINK5|KRT17|DSCAM|NTRK2|LAMA5|CAV1|ZMIZ1|DLL1|ADAM12|CCNB1|TG|RSPO3|THBS4|EFNA3|SERPINE1|KLK8|LRP2|LTF|GREM1|LYN|CDH1|CDH3|CDH4|TP53|LRRC17
GeneOntologyBiologicalProcess	GO:0002065	columnar/cuboidal epithelial cell differentiation	2.80445809483417e-15	8.2582250973901e-12	8.69966271501684e-13	2.08791905160404e-11	20720	193	577	31	 	 	CDKN1A|CDX1|CFTR|HNF4A|AKT1|VHL|AGR2|XBP1|TP63|NR5A2|SMO|MUC2|SOX9|SRC|GATA4|PDX1|GATA6|PTK6|FZD5|KCNMA1|DMBT1|NOTCH1|HNF1A|HNF1B|AGR3|REG1A|CAV1|DLL1|GSDMC|SERPINE1|CDH1
GeneOntologyBiologicalProcess	GO:0048871	multicellular organismal homeostasis	3.04567698449341e-15	8.60979549378474e-12	9.07002605982137e-13	2.26750651495534e-11	20720	722	577	62	 	 	CLDN18|ERBB4|CEACAM5|CES1|CFTR|CEACAM7|FABP5|ABCB1|HOXA13|PIGR|PIK3CA|ALDH1A1|USH2A|VHL|FRAS1|FMO2|FA2H|G0S2|CEP290|ZG16B|APC|CLDN3|MUC13|AQP3|SLC2A1|TP63|PRKAA2|ANKRD11|SMO|GRHL3|IL1A|IL1B|IL1RN|MUC2|MUC6|TJP3|SOX9|ABCA12|GJB6|SRC|CEACAM6|IL20RB|PTHLH|PROM1|NOTCH1|SFN|HNF1A|KRT16|CAV1|CUBN|LCN2|DLL1|USH1C|TFF1|TFF3|TFRC|RP1L1|EIF4G1|LTF|CDH1|CDH3|TP53
GeneOntologyBiologicalProcess	GO:0048589	developmental growth	8.26028846118629e-15	2.24528186661648e-11	2.36530183052046e-12	6.14978475935319e-11	20720	1168	577	82	 	 	CDKN1A|SPRY2|ERBB2|ERBB4|EREG|MAP2|EVC|TTN|SLIT2|PIK3CA|AKT1|FOXE1|VIL1|COL10A1|SFRP1|SORBS2|SFRP2|FN1|ANXA1|GDF15|WNT7B|AGR2|APC|DUOX2|CLDN3|APOD|SKI|CRABP2|AREG|SLC6A3|IGF1|ANKRD11|SMARCA4|SMO|ATM|IL1B|RIMS2|SDCBP2|G6PD|SOX9|SOX15|KLK6|SRC|GATA4|GATA6|DCC|PTCH1|ZEB2|PTHLH|PCDH17|STAT5A|MAGI2|GLI2|C3|DMBT1|NOTCH1|KRT4|KRT5|KRT6A|KRT6B|KRT7|HNF1B|KRT13|KRT14|KRT15|KRT16|KRT17|DSCAM|KIF26B|AGR3|REG1A|SALL4|CAV1|ZMIZ1|DLL1|CCNB1|KMT2D|SERPINE1|PAX7|CDH1|CDH4|TP53
GeneOntologyBiologicalProcess	GO:0009611	response to wounding	1.11881239715683e-14	2.92848166265966e-11	3.08502159141949e-12	8.32955829683262e-11	20720	825	577	66	 	 	CDKN1A|ERBB2|EREG|CEACAM5|PDGFA|CEACAM7|HNF4A|FABP5|S100A8|S100A9|MYL9|PIK3CA|CCL2|MMP3|CCL20|VIL1|COL12A1|FN1|ABI3BP|ANXA1|XBP1|DUOX2|CLDN3|APOD|CELSR1|IGF1|SMO|GRHL3|IL1A|IL1B|CYP4F11|RELN|KLK6|MYLK|SPRR3|SRC|GATA4|PDX1|CEACAM6|SMOC2|DCC|BNC1|NEFL|BRAF|NFE2L2|NGFR|C3|DMBT1|KRT6A|KRT6B|MFSD2B|MUC16|REG1A|ANXA8|CAV1|TFF1|TFF3|P2RY2|SERPINE1|TSPAN8|SERPINB2|KLK8|PAX7|LYN|CDH3|TP53
GeneOntologyBiologicalProcess	GO:0042060	wound healing	2.09313915605566e-14	5.11089486665635e-11	5.38409415915209e-12	1.55834210168344e-10	20720	575	577	53	 	 	CDKN1A|ERBB2|EREG|CEACAM5|PDGFA|CEACAM7|HNF4A|S100A8|S100A9|MYL9|PIK3CA|CCL2|MMP3|CCL20|VIL1|FN1|ABI3BP|ANXA1|XBP1|DUOX2|CLDN3|CELSR1|IGF1|GRHL3|IL1A|IL1B|CYP4F11|MYLK|SPRR3|SRC|GATA4|CEACAM6|SMOC2|BNC1|NFE2L2|C3|KRT6A|KRT6B|MFSD2B|MUC16|REG1A|ANXA8|CAV1|TFF1|TFF3|P2RY2|SERPINE1|TSPAN8|SERPINB2|PAX7|LYN|CDH3|TP53
GeneOntologyBiologicalProcess	GO:0048646	anatomical structure formation involved in morphogenesis	2.09722942398134e-14	5.11089486665635e-11	5.38409415915209e-12	1.56138730615411e-10	20720	1890	577	111	 	 	SPRY2|ERBB2|CDX1|EREG|CEACAM5|DDAH1|PDGFA|CFTR|CEACAM7|ZFPM1|SSBP3|TTN|PGM5|HOXA3|S100A7|SLIT2|MYL9|PIK3CA|LMOD1|CCL2|AKT1|ALDH1A1|KLK5|VHL|PAPPA2|RBM15|COL11A1|SFRP1|SFRP2|COL12A1|DEAF1|FN1|ANK2|ANPEP|ANXA1|GDF15|FAT3|WNT7B|CEP290|CXCL13|APC|XBP1|CLDN7|APOD|SKI|SLC2A1|CELSR1|SH3PXD2A|TP63|HSPB6|SMARCA4|SMO|ATM|GRHL3|IL1A|IL1B|HSPB7|SOX9|CYP1B1|RELN|MYH11|GIPC2|MYLK|MYH13|HDAC4|SPTBN1|GATA4|GATA6|CEACAM6|SMOC2|PTCH1|PTGIS|ZEB2|PTHLH|ST14|PROM1|DES|REEP6|NFE2L2|SUPT6H|FZD5|GLI2|NGFR|PXN|C3|SDK1|NOTCH1|TBCD|SPINK5|FGFBP1|HNF1A|TRIM15|HNF1B|CAD|DSCAM|KIF26B|SALL4|CAV1|SLC44A4|DLL1|ADAM12|CCDC88C|RSPO3|THBS4|EFNA3|SERPINE1|LRP2|MYOM2|GREM1|CDH1|TP53
